13:17:24.476 [restartedMain] INFO  loginLogger - Application started.
15:13:36.529 [http-nio-8080-exec-8] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:36.547 [http-nio-8080-exec-9] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:36.558 [http-nio-8080-exec-10] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:36.585 [http-nio-8080-exec-6] INFO  accessLogger - path:/art/likeList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:36.585 [http-nio-8080-exec-5] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:36.585 [http-nio-8080-exec-8] INFO  accessLogger - path:/art/favoriteList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:36.586 [http-nio-8080-exec-9] INFO  accessLogger - path:/art/tagList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:36.600 [http-nio-8080-exec-10] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:37.412 [http-nio-8080-exec-2] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:37.430 [http-nio-8080-exec-1] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:37.457 [http-nio-8080-exec-3] INFO  accessLogger - path:/images/image-1712508311210.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
